3.514280	5.258030	60
3.872613	5.191363	64
4.114280	4.266363	67
4.366363	4.462197	72
4.626780	4.785113	76
4.851780	4.960113	67
5.101780	5.335113	72
5.349697	5.924697	76
5.599697	7.126780	60
5.853863	7.120530	64
6.105947	6.349697	67
6.370530	6.576780	72
6.610113	6.812197	76
6.847613	7.035113	67
7.105947	7.355947	72
7.351780	7.643447	76
7.595530	9.362197	60
7.843447	9.347613	62
8.097613	8.299697	69
8.341363	8.560113	72
8.605947	8.789280	77
8.841363	9.055947	69
9.120530	9.233030	72
9.378863	9.949697	77
9.626780	11.033030	60
9.887197	11.051780	62
10.130947	10.278863	69
10.378863	10.574697	74
10.616363	10.824697	77
10.858030	11.043447	69
11.105947	11.341363	74
11.355947	11.837197	77
11.626780	13.145530	59
11.860113	13.176780	62
12.122613	12.266363	67
12.374697	12.560113	74
12.601780	12.860113	77
12.847613	13.047613	67
13.112197	13.370530	74
13.347613	13.910113	77
13.622613	15.043447	59
13.860113	15.149697	62
14.116363	14.326780	67
14.360113	14.597613	74
14.612197	14.780947	77
14.841363	15.110113	67
15.085113	15.330947	74
15.353863	15.880947	77
15.597613	17.078863	60
15.891363	16.995530	64
16.130947	16.360113	67
16.397613	16.608030	72
16.647613	16.820530	76
16.878863	17.043447	67
17.139280	17.341363	72
17.383030	17.976780	76
17.633030	18.480947	60
17.905947	18.451780	64
18.155947	18.343447	67
18.414280	18.622613	72
18.660113	18.905947	76
18.910113	19.205947	72
19.155947	19.662197	55
19.208030	19.405947	76
19.428863	19.820530	67
19.768447	21.472613	48
20.093447	20.287197	67
20.345530	21.493447	55
20.593447	21.468447	60
20.872613	21.020530	76
21.118447	21.299697	67
21.376780	21.680947	72
21.658030	22.226780	76
21.918447	23.503863	48
22.199697	23.593447	60
22.437197	22.714280	64
22.689280	22.895530	67
22.953863	23.183030	76
22.955947	23.208030	72
23.189280	23.510113	64
23.441363	23.714280	67
23.712197	24.358030	76
23.724697	24.303863	72
23.983030	25.651780	48
24.355947	25.733030	62
24.643447	24.937197	65
24.895530	25.112197	69
25.162197	25.395530	72
25.168447	25.351780	76
25.412197	25.776780	65
25.670530	25.924697	69
25.939280	26.333030	72
25.951780	26.383030	76
26.185113	27.433030	48
26.426780	27.491363	62
26.699697	27.014280	65
26.945530	27.170530	69
27.212197	27.389280	76
27.212197	27.426780	72
27.449697	27.699697	65
27.693447	27.901780	69
27.955947	28.355947	72
27.970530	28.337197	76
28.237197	29.878863	59
28.239280	29.824697	55
28.497613	29.918447	62
28.747613	29.051780	65
28.997613	29.199697	71
29.274697	29.501780	72
29.276780	29.485113	76
29.524697	29.889280	65
29.799697	30.530947	71
30.072613	30.562197	74
30.337197	32.089280	59
30.343447	32.085113	55
30.593447	32.093447	62
30.858030	30.997613	65
31.091363	31.330947	69
31.378863	31.643447	71
31.383030	31.635113	74
31.655947	31.949697	65
31.908030	32.160113	69
32.174697	32.639280	74
32.176780	32.664280	71
32.439540	34.212197	60
32.710113	34.253863	64
32.935113	33.266363	67
33.222613	33.435113	71
33.470530	33.728863	72
33.483030	33.689280	76
33.751780	34.085113	67
34.010113	34.301780	71
34.272613	34.820530	76
34.283030	34.883030	72
34.551780	36.495530	60
34.795530	36.524697	64
35.072613	35.370530	67
35.341363	35.576780	71
35.633030	35.912197	72
35.635113	35.828863	76
35.943447	36.185113	67
36.220530	36.470530	71
36.524697	37.022613	72
36.528863	36.968447	76
36.799697	38.528863	60
37.058030	38.480947	64
37.310113	37.618447	69
37.562197	37.812197	72
37.837197	38.087197	81
37.841363	38.105947	76
38.097613	38.464280	69
38.362197	38.624697	72
38.622613	39.262197	81
38.639280	39.255947	76
38.901780	40.633030	60
39.170530	40.595790	64
39.424697	39.755947	69
39.685113	39.985113	72
39.949697	40.189280	81
39.958030	40.164280	76
40.189280	40.416363	69
40.435113	40.695530	72
40.720530	41.153863	76
40.728863	41.037197	81
41.005947	43.118447	60
41.253863	43.064280	62
41.535113	41.766363	66
41.812197	42.060113	69
42.083030	42.287197	76
42.097613	42.387197	71
42.366363	42.568447	66
42.658030	42.778863	69
42.945530	43.497613	74
42.960113	43.562197	69
43.216363	45.193447	60
43.468447	45.176780	62
43.728863	43.943447	66
44.010113	44.341363	69
44.301780	44.487197	74
44.576780	44.789280	66
44.868447	45.153863	69
45.168447	45.547613	76
45.485113	47.010113	59
45.510113	45.920530	74
45.793447	46.937197	62
46.062197	46.374697	67
46.316363	46.672613	74
46.612197	46.845530	79
46.855947	47.235113	67
47.149697	47.499697	74
47.428863	47.980947	79
47.712197	49.312197	59
47.983030	49.280947	62
48.264280	48.555947	67
48.514280	48.803863	74
48.789280	49.012197	79
49.043447	49.358030	67
49.314280	49.589280	74
49.608030	50.058030	79
49.883030	51.712197	59
50.151780	51.737197	60
50.441363	50.703863	64
50.724697	50.935113	67
51.001780	51.214280	72
51.262197	51.541363	64
51.533030	51.797613	67
51.810113	52.374697	72
52.087197	53.974697	59
52.343447	54.024697	60
52.612197	52.908030	64
52.885113	53.143447	67
53.149697	53.347613	72
53.410113	53.787197	64
53.714280	54.022613	67
53.976780	54.297613	74
54.251780	55.847613	57
54.274697	54.699697	72
54.564280	55.866363	60
54.849697	55.049697	64
55.108030	55.385113	67
55.374697	55.566363	72
55.618447	55.839280	64
55.893447	56.153863	67
56.168447	56.760113	72
56.435113	58.372613	57
56.710113	58.364280	60
56.983030	57.239280	64
57.230947	57.476780	67
57.518447	57.716363	72
57.795530	58.130947	64
58.110113	58.395530	71
58.139280	58.716363	67
58.483030	58.718447	72
58.833030	60.564280	50
58.868447	59.255947	74
59.199697	60.530947	57
59.530947	59.855947	62
59.824697	60.118447	66
60.120530	60.399697	72
60.403863	60.818447	62
60.672613	60.972613	66
60.980947	61.553863	72
61.258030	62.878863	50
61.520530	63.012197	57
61.801780	62.185113	62
62.060113	62.335113	66
62.339280	62.595530	72
62.597613	62.899697	62
62.874697	63.095530	71
63.149697	63.243447	62
63.428863	63.733030	71
63.449697	63.714280	67
63.449697	64.155947	55
63.737197	63.864280	59
63.980947	64.139280	59
64.255947	64.333030	62
64.478863	64.560113	59
64.526780	64.622613	62
64.591363	64.749697	67
64.835113	65.016363	59
65.078863	65.420530	50
65.085113	65.366363	62
65.372613	65.939280	67
65.668447	67.178863	43
65.964280	66.168447	59
66.222613	67.235113	50
66.251780	66.512197	62
66.522613	66.612197	67
66.541363	67.180947	55
66.799697	67.005947	67
67.087197	67.287197	59
67.370530	67.618447	62
67.649697	68.130947	67
67.939280	69.599697	48
67.945530	69.635113	52
68.224697	69.068447	55
68.483030	69.662197	60
68.747613	69.018447	64
69.022613	69.233030	76
69.030947	69.260113	72
69.270530	69.616363	64
69.545530	69.760113	67
69.818447	70.393447	76
69.837197	70.370530	72
70.124697	71.943447	50
70.128863	71.864280	48
70.395530	71.916363	55
